Num,Direction,Elevator,Floor,Garden,Layout,Region,Price,Renovation,Size,Year,UnitPrice
859,南,无电梯,中楼层(共6层),金台三居,2室1厅,浦东,378.0,精装,73.43,1995.0,5.147759771210676
860,南,无电梯,中楼层(共7层),张家浜小区,1室0厅,杨浦,226.0,简装,36.92,1995.0,6.121343445287107
861,南,有电梯,低楼层(共16层),阳光园(二期)(三期),3室2厅,奉贤,290.0,精装,142.45,1995.0,2.035802035802036
862,南,,低楼层(共24层),星晓家园,3室2厅,浦东,410.0,精装,113.43,1995.0,3.614564048311734
863,南,有电梯,中楼层(共8层),思南公馆,3室2厅,黄浦,3400.0,精装,212.0,1995.0,16.037735849056602
864,东,无电梯,低楼层(共7层),双阳一村,1室1厅,杨浦,240.0,精装,47.17,1995.0,5.087979648081408
865,南,有电梯,低楼层(共25层),远中风华园(公寓),1室2厅,静安,795.0,精装,73.67,1995.0,10.79136690647482
866,南,有电梯,低楼层(共7层),南国花园,4室2厅,闵行,580.0,精装,137.21,1995.0,4.227097150353472
867,南,有电梯,中楼层(共11层),证大家园(一期),2室2厅,浦东,670.0,精装,89.47,1995.0,7.488543645914832
868,南,无电梯,中楼层(共6层),莘闵花园,2室2厅,闵行,355.0,精装,98.1,1995.0,3.6187563710499493
869,南,有电梯,高楼层(共22层),阳光四季公寓,3室2厅,徐汇,1588.0,简装,182.39,1995.0,8.706617687373212
870,南,无电梯,中楼层(共6层),建设公寓,3室2厅,杨浦,650.0,精装,129.38,1995.0,5.023960426650178
871,南西南,,低楼层(共29层),金桥花园,3室2厅,长宁,810.0,精装,106.83,1995.0,7.582139848357203
872,南北,无电梯,高楼层(共7层),三皇桥小区,3室2厅,嘉定,277.0,简装,123.0,1995.0,2.252032520325203
873,南,有电梯,高楼层(共31层),仁恒滨江园,2室2厅,浦东,1350.0,简装,118.57,1995.0,11.385679345534284
874,南,有电梯,低楼层(共30层),仁恒河滨城(二期),3室2厅,浦东,1488.0,精装,151.86,1995.0,9.798498617147372
875,南,有电梯,低楼层(共8层),尚东国际名园,3室2厅,浦东,1130.0,精装,135.28,1995.0,8.353045535186281
876,南,有电梯,高楼层(共18层),华丽家族花园,5室3厅,浦东,2900.0,精装,300.03,1995.0,9.665700096657002
877,189.7平米,,3层2005年建板楼),万科蓝山,联排别墅,浦东,1260.0,南,,,
878,南,有电梯,低楼层(共43层),盛大金磐,3室2厅,浦东,2300.0,精装,194.43,1995.0,11.82945018772823
879,南,有电梯,中楼层(共8层),海怡别墅(公寓),4室2厅,浦东,1450.0,其他,204.89,1995.0,7.076968129240081
880,南,有电梯,中楼层(共8层),沙田花园,2室2厅,普陀,695.0,精装,87.46,1995.0,7.9464898239195065
881,南北,有电梯,中楼层(共14层),中房樱桃苑,3室2厅,浦东,950.0,精装,134.21,1995.0,7.078459131212279
882,南,无电梯,高楼层(共6层),华唐苑,3室2厅,闵行,435.0,简装,112.0,1995.0,3.8839285714285716
883,南,有电梯,低楼层(共17层),中环国际公寓(二期),2室2厅,宝山,480.0,毛坯,82.98,1995.0,5.784526391901663
884,南,无电梯,低楼层(共6层),静安新城二区,2室1厅,闵行,370.0,精装,65.02,1995.0,5.690556751768687
885,南,无电梯,低楼层(共6层),虹仙小区,1室1厅,长宁,260.0,简装,48.12,1995.0,5.403158769742311
886,东南,无电梯,中楼层(共6层),管弄四街坊,1室1厅,普陀,235.0,简装,42.39,1995.0,5.543760320830384
887,南北,无电梯,高楼层(共6层),共富四村,2室2厅,宝山,336.0,精装,88.48,1995.0,3.7974683544303796
888,南,有电梯,高楼层(共12层),海棠苑,3室2厅,普陀,750.0,精装,140.62,1995.0,5.333522969705589
889,南,无电梯,中楼层(共6层),茶陵小区,2室1厅,徐汇,455.0,精装,64.45,1995.0,7.059736229635376
890,南,有电梯,低楼层(共12层),东泉苑小区,2室1厅,普陀,360.0,精装,66.29,1995.0,5.43068336098959
891,西南,有电梯,低楼层(共30层),国信世纪海景,3室2厅,浦东,1920.0,精装,196.42,1995.0,9.77497199877813
892,南,有电梯,低楼层(共14层),绿庭尚城,4室2厅,松江,555.0,其他,123.32,1995.0,4.500486539085307
893,南,有电梯,中楼层(共18层),星纳家园,1室1厅,浦东,200.0,毛坯,52.0,1995.0,3.8461538461538463
894,南,,中楼层(共18层),开元地中海,1室1厅,松江,135.0,精装,43.63,1995.0,3.094201237680495
895,南北,有电梯,高楼层(共30层),仁恒河滨城(二期),3室2厅,浦东,1295.0,精装,151.86,1995.0,8.527591202423284
896,南,有电梯,高楼层(共18层),海逸公寓,3室2厅,长宁,939.0,精装,132.42,1995.0,7.091073855913005
897,南,无电梯,高楼层(共6层),上钢十村,2室1厅,浦东,260.0,其他,52.01,1995.0,4.999038646414151
898,南,无电梯,中楼层(共6层),吉浦路615弄,2室1厅,宝山,265.0,其他,62.79,1995.0,4.220417263895524
899,南,无电梯,高楼层(共6层),普乐三村,1室1厅,闵行,180.0,简装,46.57,1995.0,3.865149237706678
900,南北,有电梯,低楼层(共12层),明日新苑,2室2厅,嘉定,385.0,简装,89.35,1995.0,4.308897593732513
901,南,无电梯,高楼层(共6层),保德路1213弄,2室1厅,闸北,315.0,简装,71.03,1995.0,4.434745882021681
902,南,无电梯,高楼层(共6层),银都新村(1至7区),2室1厅,闵行,262.0,精装,67.04,1995.0,3.9081145584725534
903,南,无电梯,中楼层(共6层),南杨花园,2室1厅,浦东,440.0,简装,81.32,1995.0,5.410723069355632
904,南,无电梯,低楼层(共6层),玉兰小区,2室1厅,浦东,295.0,毛坯,65.79,1995.0,4.483964128286973
905,南,有电梯,中楼层(共22层),卫茂大厦,2室1厅,闸北,590.0,精装,88.78,1995.0,6.64564091011489
906,南,无电梯,低楼层(共6层),黄山始信苑,2室1厅,浦东,625.0,精装,82.22,1995.0,7.601556798832401
907,南,无电梯,低楼层(共6层),由由五村,2室1厅,浦东,355.0,简装,66.7,1995.0,5.322338830584707
908,南,有电梯,中楼层(共8层),经纬阳光水岸家园(一期),1室1厅,宝山,318.0,精装,60.79,1995.0,5.23112354005593
909,南,有电梯,高楼层(共13层),茉莉雅苑,2室1厅,松江,219.8,精装,72.26,1995.0,3.041793523387766
910,南,无电梯,中楼层(共6层),白杨小区,2室2厅,浦东,440.0,精装,88.53,1995.0,4.970066644075454
911,南,有电梯,低楼层(共11层),证大家园(三期),2室2厅,浦东,750.0,简装,103.14,1995.0,7.271669575334497
912,东南,无电梯,高楼层(共6层),许昌路1430号,2室0厅,杨浦,210.0,简装,44.59,1995.0,4.7095761381475665
913,南,无电梯,高楼层(共6层),铁路新村(杨浦),2室1厅,杨浦,325.0,简装,53.16,1995.0,6.113619262603462
914,南,无电梯,高楼层(共5层),绿地公寓(长宁),3室2厅,长宁,810.0,精装,128.52,1995.0,6.302521008403361
915,东南,有电梯,低楼层(共18层),万里真金苑,3室2厅,普陀,740.0,精装,157.0,1995.0,4.713375796178344
916,南,无电梯,高楼层(共6层),海高二村,2室1厅,浦东,185.0,简装,54.0,1995.0,3.425925925925926
917,南,有电梯,低楼层(共11层),平阳苑,2室2厅,闵行,548.0,精装,92.89,1995.0,5.899450963505221
918,西南,有电梯,中楼层(共38层),爱俪轩,1室1厅,静安,640.0,精装,83.72,1995.0,7.644529383659819
919,南,无电梯,高楼层(共6层),世界路117弄,1室1厅,杨浦,315.0,精装,55.92,1995.0,5.633047210300429
920,南,无电梯,中楼层(共6层),古华B区,2室1厅,奉贤,168.0,精装,67.43,1995.0,2.4914726382915613
921,南,有电梯,高楼层(共33层),汇龙新城,3室2厅,黄浦,1370.0,简装,145.83,1995.0,9.394500445724473
922,南,无电梯,中楼层(共6层),银桥花园,2室1厅,闵行,260.0,精装,72.0,1995.0,3.611111111111111
923,南,有电梯,中楼层(共8层),万科新里程,3室2厅,浦东,910.0,其他,113.75,1995.0,8.0
924,南,有电梯,低楼层(共14层),新凯城锦昌苑,2室1厅,松江,188.0,毛坯,67.19,1995.0,2.7980354219377883
925,南,无电梯,低楼层(共6层),宝菊新家园,1室1厅,嘉定,195.0,其他,58.3,1995.0,3.344768439108062
926,南,有电梯,中楼层(共33层),和源名城,2室2厅,闸北,420.0,精装,77.8,1995.0,5.398457583547558
927,南北,有电梯,高楼层(共27层),盘古天地,3室2厅,嘉定,320.0,毛坯,89.84,1995.0,3.561887800534283
928,南,无电梯,中楼层(共5层),景江苑C区,2室2厅,闵行,345.0,精装,96.53,1995.0,3.574018439863255
929,南,有电梯,中楼层(共26层),爱家亚洲花园,3室2厅,浦东,930.0,精装,139.55,1995.0,6.66427803654604
930,南,无电梯,低楼层(共7层),市政馨苑,2室1厅,普陀,450.0,精装,74.93,1995.0,6.0056052315494455
931,南,无电梯,低楼层(共6层),万登花苑,2室2厅,杨浦,610.0,毛坯,88.65,1995.0,6.880992667794698
932,南,无电梯,高楼层(共6层),鹏海小区,2室1厅,浦东,316.0,简装,61.07,1995.0,5.1743900442115605
933,西南,有电梯,低楼层(共34层),中远两湾城,1室2厅,普陀,520.0,其他,63.14,1995.0,8.235666772252138
934,南,有电梯,低楼层(共12层),安居金祁新城,2室1厅,普陀,315.0,精装,70.12,1995.0,4.492298916143754
935,南,无电梯,低楼层(共6层),家乐苑,2室1厅,徐汇,360.0,简装,66.99,1995.0,5.373936408419167
936,南北,无电梯,中楼层(共5层),中虹华苑,2室2厅,嘉定,298.0,其他,76.79,1995.0,3.8807136345878366
937,南北,无电梯,高楼层(共6层),滨浦新苑四村,2室2厅,闵行,275.0,简装,75.9,1995.0,3.623188405797101
938,南,无电梯,低楼层(共6层),临汾花园,2室1厅,闸北,320.0,简装,71.91,1995.0,4.450006953135865
939,南,有电梯,低楼层(共12层),新梅广场,2室2厅,闵行,520.0,简装,112.6,1995.0,4.618117229129663
940,南,无电梯,中楼层(共5层),曹杨三村(兰岭园),1室1厅,普陀,235.0,精装,48.81,1995.0,4.814587174759271
941,东南,有电梯,低楼层(共22层),福苑小区,2室1厅,徐汇,410.0,简装,70.78,1995.0,5.79259677875106
942,南,有电梯,低楼层(共16层),达安花园,3室2厅,静安,1200.0,精装,140.19,1995.0,8.559811684142948
943,南北,有电梯,低楼层(共28层),江南名庐,3室1厅,普陀,1175.0,简装,146.53,1995.0,8.018835733296935
944,南北,无电梯,高楼层(共4层),浦江世博家园八街坊,2室1厅,闵行,320.0,简装,76.59,1995.0,4.178091134612874
945,南,有电梯,中楼层(共26层),海珀旭晖酒店式公寓,2室2厅,徐汇,703.0,精装,92.97,1995.0,7.561579003979778
946,南,有电梯,中楼层(共26层),华敏世纪广场,3室2厅,长宁,1000.0,简装,138.72,1995.0,7.208765859284891
947,东,有电梯,中楼层(共17层),世纪花苑,3室2厅,闸北,660.0,精装,139.29,1995.0,4.73831574413095
948,南北,有电梯,高楼层(共31层),汇丽花园,3室2厅,普陀,980.0,精装,129.13,1995.0,7.589251142259738
949,南,有电梯,中楼层(共27层),融创滨江壹号院,3室2厅,黄浦,2350.0,精装,238.93,1995.0,9.83551667852509
950,南,,低楼层(共7层),又一村(静安),1室0厅,静安,368.0,精装,31.84,1995.0,11.557788944723619
951,南北,有电梯,低楼层(共17层),宝华城市花园,5室2厅,虹口,1260.0,精装,161.85,1995.0,7.78498609823911
952,南,无电梯,高楼层(共6层),三林世博家园(大道站路94弄),3室2厅,浦东,489.0,精装,113.37,1995.0,4.313310399576608
953,南,有电梯,低楼层(共8层),银泰花园(公寓),3室2厅,浦东,950.0,精装,113.16,1995.0,8.39519264757865
954,南北,有电梯,高楼层(共14层),保利湖畔阳光苑,3室2厅,嘉定,480.0,毛坯,141.58,1995.0,3.3903093657296224
955,南,无电梯,高楼层(共6层),长虹小区,1室1厅,长宁,295.0,其他,55.17,1995.0,5.3471089360159505
956,南,有电梯,低楼层(共18层),浦东星河湾,4室3厅,浦东,2400.0,精装,242.81,1995.0,9.88427165273259
957,南北,有电梯,中楼层(共13层),北平家园,2室1厅,长宁,640.0,精装,89.65,1995.0,7.138873396542108
958,西北,有电梯,高楼层(共21层),长新大楼,2室0厅,黄浦,430.0,简装,53.21,1995.0,8.081187746664162
959,南,无电梯,中楼层(共6层),嘉宝公寓,3室2厅,嘉定,390.0,精装,133.96,1995.0,2.9113168109883545
960,南,有电梯,高楼层(共29层),上海星河湾,3室2厅,闵行,1500.0,其他,240.0,1995.0,6.25
961,南北,有电梯,低楼层(共14层),临汾名城,2室2厅,闸北,550.0,简装,107.58,1995.0,5.112474437627812
962,南,无电梯,中楼层(共6层),嘉骏花苑,2室2厅,宝山,415.0,精装,81.21,1995.0,5.1102081024504376
963,南,无电梯,中楼层(共6层),民乐小区,2室2厅,松江,273.0,简装,84.79,1995.0,3.2197193065219953
964,南,有电梯,高楼层(共32层),保利天鹅语,2室2厅,嘉定,326.0,精装,91.96,1995.0,3.545019573727708
965,南北,无电梯,高楼层(共4层),华润佘山九里,5室2厅,松江,1250.0,精装,288.0,1995.0,4.340277777777778
966,西北,有电梯,中楼层(共39层),虹桥中山广场,3室2厅,长宁,890.0,简装,143.25,1995.0,6.212914485165794
967,南北,有电梯,高楼层(共33层),静安城,3室1厅,静安,960.0,精装,134.0,1995.0,7.164179104477612
968,南,有电梯,低楼层(共16层),三花现代城(一期丹桂苑),1室1厅,宝山,349.0,精装,58.73,1995.0,5.942448493104036
969,南,有电梯,高楼层(共29层),望江苑,3室2厅,黄浦,1250.0,精装,154.47,1995.0,8.092186185019745
970,南北,无电梯,中楼层(共4层),东苑利景花苑,3室2厅,闵行,635.0,精装,106.46,1995.0,5.964681570542927
971,南北,有电梯,低楼层(共18层),爱家亚洲花园,3室2厅,浦东,850.0,精装,123.6,1995.0,6.877022653721683
972,南,无电梯,高楼层(共6层),江南星城,3室2厅,闵行,680.0,精装,120.29,1995.0,5.653005237343088
973,南,无电梯,高楼层(共6层),康桥干部村,2室1厅,浦东,240.0,简装,71.0,1995.0,3.380281690140845
974,南,无电梯,高楼层(共6层),丰舍东苑,3室2厅,浦东,450.0,毛坯,119.75,1995.0,3.757828810020877
975,南,有电梯,20层2006年建板楼),远中风华园(公寓),2室2厅,静安,1330.0,精装,118.53,,11.22078798616384
976,南,有电梯,中楼层(共25层),翠湖天地雅苑,3室2厅,黄浦,2400.0,精装,190.0,1995.0,12.631578947368421
977,南,有电梯,低楼层(共18层),合生城邦四街坊,2室2厅,闵行,365.0,精装,101.09,1995.0,3.610643980611336
978,南,无电梯,高楼层(共6层),鑫港苑,1室1厅,浦东,230.0,精装,58.14,1995.0,3.955968352253182
979,南,有电梯,高楼层(共18层),欣安基公寓,2室2厅,黄浦,1150.0,简装,96.77,1995.0,11.883848300093005
980,南,有电梯,高楼层(共14层),海派青城,2室1厅,松江,230.0,精装,77.11,1995.0,2.98275191285177
981,南,有电梯,高楼层(共14层),鎏园,2室2厅,宝山,515.0,精装,92.92,1995.0,5.542402066293586
982,南北,无电梯,中楼层(共6层),逸仙华庭,2室2厅,宝山,530.0,精装,87.7,1995.0,6.043329532497149
983,南,无电梯,中楼层(共6层),王家堂小区,1室1厅,徐汇,328.0,毛坯,35.29,1995.0,9.294417682062907
984,南,无电梯,高楼层(共6层),淞南老五村,2室1厅,宝山,285.0,精装,62.95,1995.0,4.527402700555997
985,南,有电梯,中楼层(共6层),鞍山四村第一小区,1室1厅,杨浦,250.0,简装,37.32,1995.0,6.698821007502679
986,西,有电梯,高楼层(共28层),云海苑,4室2厅,静安,2600.0,精装,290.4,1995.0,8.953168044077136
987,南,,中楼层(共11层),绿地时代嘉苑,3室2厅,青浦,218.0,毛坯,103.31,1995.0,2.1101539057206464
988,暂无数据,无电梯,高楼层(共6层),华唐苑,2室2厅,闵行,360.0,简装,89.01,1995.0,4.044489383215369
989,南,有电梯,高楼层(共18层),园南二村,3室2厅,徐汇,510.0,精装,84.27,1995.0,6.051975792096832
990,南,有电梯,低楼层(共28层),东淮海公寓,2室2厅,黄浦,1139.0,精装,118.69,1995.0,9.596427668716826
991,南北,有电梯,高楼层(共11层),君莲新城广润苑,3室2厅,闵行,436.0,精装,102.89,1995.0,4.237535231800952
992,南,有电梯,中楼层(共40层),兆丰花园,2室2厅,长宁,830.0,精装,130.28,1995.0,6.370893460239484
993,南,有电梯,低楼层(共17层),天际蓝桥,3室2厅,嘉定,565.0,简装,122.0,1995.0,4.631147540983607
994,暂无数据,无电梯,高楼层(共7层),丽景新苑,3室2厅,嘉定,450.0,简装,108.88,1995.0,4.132990448199854
995,南,无电梯,高楼层(共6层),金桂小区,3室1厅,浦东,640.0,毛坯,88.44,1995.0,7.236544549977386
996,南,无电梯,中楼层(共5层),九华苑,2室2厅,奉贤,232.0,简装,87.5,1995.0,2.6514285714285712
997,南,无电梯,高楼层(共6层),丰三小区,2室2厅,徐汇,425.0,精装,68.03,1995.0,6.247243863001617
998,南,有电梯,低楼层(共18层),三和花园,2室2厅,静安,930.0,精装,105.85,1995.0,8.786017949929146
999,南,有电梯,高楼层(共20层),铂庭俱进家园,2室2厅,浦东,470.0,毛坯,90.51,1995.0,5.19279637609104
1000,南北,有电梯,高楼层(共12层),浦江智汇园,3室1厅,闵行,390.0,精装,81.0,1995.0,4.814814814814815
1001,南,无电梯,高楼层(共6层),金泽苑,1室2厅,浦东,345.0,精装,62.13,1995.0,5.552873008208595
1002,南,无电梯,中楼层(共7层),静安新城四区,2室1厅,闵行,340.0,简装,64.61,1995.0,5.262343290512304
1003,南北,有电梯,高楼层(共16层),城中花园,3室2厅,浦东,510.0,精装,143.0,1995.0,3.5664335664335662
1004,南,有电梯,低楼层(共13层),上海绿城,3室2厅,浦东,1198.0,简装,138.77,1995.0,8.632989839302443
1005,南,有电梯,低楼层(共11层),静安新城七区,2室2厅,闵行,575.0,简装,89.72,1995.0,6.408827463218904
1006,南,无电梯,中楼层(共5层),朗诗未来街区,3室2厅,奉贤,235.0,其他,77.61,1995.0,3.0279603143924754
1007,东南,,低楼层(共22层),曹杨四村(兰花大楼),2室1厅,普陀,395.0,简装,70.15,1995.0,5.630791161796151
1008,南北,无电梯,中楼层(共5层),朗诗未来街区,3室2厅,奉贤,235.0,其他,77.67,1995.0,3.0256212179734776
1009,南,无电梯,中楼层(共6层),城东新村,3室1厅,青浦,188.0,简装,65.97,1995.0,2.8497802031226316
1010,南,无电梯,高楼层(共6层),航华二村嘉丰公寓,2室1厅,闵行,309.0,简装,76.73,1995.0,4.02710804118337
1011,东南,有电梯,高楼层(共20层),瑞金花园,2室2厅,黄浦,830.0,简装,104.18,1995.0,7.966980226531003
1012,南,无电梯,高楼层(共6层),民春苑,3室1厅,浦东,275.0,毛坯,85.85,1995.0,3.2032615026208506
1013,南,有电梯,高楼层(共7层),宏苑小区,2室1厅,虹口,480.0,毛坯,92.14,1995.0,5.209463859344476
1014,南,有电梯,低楼层(共11层),绿地南桥新苑,2室1厅,奉贤,250.0,简装,70.54,1995.0,3.5440884604479725
1015,南,有电梯,低楼层(共27层),广汇花苑,3室2厅,徐汇,800.0,简装,147.02,1995.0,5.441436539246361
1016,南,无电梯,高楼层(共6层),罗秀三村,2室0厅,徐汇,230.0,简装,48.97,1995.0,4.696753114151521
1017,南,有电梯,低楼层(共18层),城市庭园,2室1厅,杨浦,515.0,精装,91.0,1995.0,5.65934065934066
1018,南,无电梯,中楼层(共4层),奥林匹克花园,2室2厅,松江,365.0,精装,89.6,1995.0,4.073660714285714
1019,南,无电梯,中楼层(共6层),柳营路1025弄,1室1厅,闸北,275.0,简装,46.33,1995.0,5.935678825814807
1020,南北,有电梯,高楼层(共32层),思南新苑,3室2厅,黄浦,1750.0,精装,177.53,1995.0,9.857488875119698
1021,南,有电梯,高楼层(共16层),万邦都市花园,1室1厅,浦东,520.0,精装,61.75,1995.0,8.421052631578947
1022,南,无电梯,低楼层(共5层),上南九村,1室1厅,浦东,197.0,其他,35.31,1995.0,5.579156046445766
1023,南,有电梯,中楼层(共11层),成亿宝盛家苑,2室2厅,宝山,328.0,精装,96.65,1995.0,3.3936885669943093
1024,南,无电梯,低楼层(共6层),普康苑,3室2厅,奉贤,350.0,其他,155.0,1995.0,2.2580645161290325
1025,南,无电梯,低楼层(共6层),茂盛城市花园,2室1厅,闵行,495.0,其他,67.0,1995.0,7.388059701492537
1026,南,有电梯,低楼层(共32层),菊园,3室2厅,浦东,1200.0,其他,153.18,1995.0,7.833920877399138
1027,南,无电梯,低楼层(共6层),东方丽都,2室2厅,宝山,335.0,毛坯,92.61,1995.0,3.617319943850556
1028,南,有电梯,低楼层(共18层),沁春园三村,2室1厅,闵行,405.0,其他,90.04,1995.0,4.498000888494002
1029,南北,有电梯,高楼层(共13层),大宅风范城,3室1厅,嘉定,456.0,精装,95.23,1995.0,4.78840701459624
1030,南,无电梯,中楼层(共6层),凯达苑,2室1厅,杨浦,520.0,精装,84.56,1995.0,6.149479659413434
1031,南,有电梯,中楼层(共9层),莘城公寓,2室2厅,闵行,595.0,精装,121.04,1995.0,4.915730337078651
1032,南,无电梯,低楼层(共6层),静安新城三区,2室1厅,闵行,410.0,简装,70.0,1995.0,5.857142857142857
1033,东南,有电梯,低楼层(共35层),溧阳华府(公寓),2室2厅,虹口,798.0,精装,112.66,1995.0,7.083259364459436
1034,南,有电梯,中楼层(共29层),望江苑,2室1厅,黄浦,880.0,精装,99.75,1995.0,8.822055137844611
1035,南,有电梯,高楼层(共16层),东渡青筑,3室1厅,青浦,300.0,简装,97.0,1995.0,3.0927835051546393
1036,南,无电梯,高楼层(共6层),枫泽苑,2室2厅,闵行,349.0,精装,93.44,1995.0,3.735017123287671
1037,南,有电梯,低楼层(共14层),翔殷大楼,2室1厅,杨浦,365.0,简装,68.42,1995.0,5.334697456883952
1038,南,无电梯,低楼层(共4层),丽泽兰馨苑,3室2厅,浦东,155.0,毛坯,102.9,1995.0,1.5063168124392614
1039,南北,有电梯,低楼层(共14层),菊泉新城(菊泉街39弄),2室1厅,宝山,270.0,其他,75.38,1995.0,3.5818519501193955
1040,南北,,高楼层(共18层),新丰公寓,2室2厅,青浦,227.0,毛坯,77.0,1995.0,2.948051948051948
1041,南,无电梯,低楼层(共5层),金燕家苑,2室2厅,浦东,540.0,精装,86.91,1995.0,6.213324128408699
1042,南,有电梯,中楼层(共28层),日月星辰,2室2厅,普陀,635.0,简装,98.02,1995.0,6.4782697408692105
1043,南北,有电梯,中楼层(共11层),三林新村(永泰路468弄),2室1厅,浦东,387.0,精装,71.77,1995.0,5.3922251637174305
1044,南北,有电梯,高楼层(共14层),马陆清水湾,2室2厅,嘉定,310.0,精装,90.82,1995.0,3.4133450781766133
1045,南北,有电梯,低楼层(共11层),浦江宝邸北区,3室2厅,闵行,365.0,精装,119.9,1995.0,3.0442035029190992
1046,南,有电梯,低楼层(共13层),中星馨恒苑,4室2厅,上海周边,1010.0,其他,176.36,1995.0,5.726922204581538
1047,南,无电梯,低楼层(共6层),广裕小区,2室1厅,虹口,395.0,精装,76.1,1995.0,5.19053876478318
1048,南,有电梯,中楼层(共27层),静安城,3室2厅,静安,840.0,精装,114.81,1995.0,7.316435850535668
1049,南北,,低楼层(共30层),士韵家园,2室2厅,浦东,400.0,精装,80.56,1995.0,4.965243296921549
1050,南北,有电梯,高楼层(共9层),聚缘南庭,2室2厅,闵行,205.0,精装,74.56,1995.0,2.749463519313305
1051,南,无电梯,低楼层(共6层),慧华东苑,2室2厅,宝山,340.0,简装,81.98,1995.0,4.147353012929983
1052,西南,有电梯,高楼层(共21层),四方新城,2室2厅,静安,1050.0,精装,112.82,1995.0,9.306860485729482
1053,南北,无电梯,低楼层(共6层),景舒苑六村,2室1厅,闵行,260.0,精装,72.96,1995.0,3.5635964912280707
1054,南,有电梯,中楼层(共16层),贝尚湾(公寓),1室2厅,松江,358.0,精装,66.55,1995.0,5.379413974455297
1055,南,有电梯,高楼层(共26层),爱家豪庭,1室2厅,虹口,650.0,精装,79.1,1995.0,8.217446270543617
1056,南北,无电梯,高楼层(共6层),金帝城市岸泊(公寓),2室2厅,嘉定,288.0,精装,85.88,1995.0,3.353516534699581
1057,南北,有电梯,低楼层(共15层),绿地新江桥城,2室2厅,嘉定,290.0,其他,77.2,1995.0,3.756476683937824
1058,东,有电梯,高楼层(共20层),蓬莱花苑,3室3厅,黄浦,1100.0,精装,194.69,1995.0,5.650007704555961
1059,西,有电梯,低楼层(共33层),仁恒滨江园,3室1厅,浦东,1550.0,简装,165.76,1995.0,9.350868725868727
1060,南,无电梯,中楼层(共5层),新虹桥明珠花园,4室2厅,青浦,640.0,其他,181.94,1995.0,3.5176431790700233
1061,南,无电梯,中楼层(共6层),静安新城五区,2室1厅,闵行,380.0,简装,67.08,1995.0,5.664877757901014
1062,南,有电梯,中楼层(共18层),万科清林径,3室2厅,浦东,330.0,精装,96.11,1995.0,3.4335657059619185
1063,南,有电梯,低楼层(共14层),布鲁斯小镇(二期),3室2厅,浦东,253.0,毛坯,98.61,1995.0,2.565662711692526
1064,南北,无电梯,低楼层(共6层),泗塘四村,1室1厅,宝山,165.0,其他,41.03,1995.0,4.021447721179625
1065,南,无电梯,低楼层(共6层),何家宅小区,2室1厅,虹口,340.0,精装,59.3,1995.0,5.733558178752109
1066,南,有电梯,高楼层(共32层),中远两湾城,1室2厅,普陀,610.0,精装,77.32,1995.0,7.889291257113296
1067,南,有电梯,低楼层(共28层),江南名庐,2室2厅,普陀,840.0,简装,105.9,1995.0,7.932011331444759
1068,南,有电梯,低楼层(共27层),森林公馆,1室2厅,嘉定,273.8,精装,69.38,1995.0,3.9463822427212456
1069,南,有电梯,高楼层(共13层),知雅园,1室1厅,长宁,480.0,精装,53.89,1995.0,8.907032844683615
1070,西南,有电梯,低楼层(共33层),新家坡美树馆,3室2厅,徐汇,1188.0,简装,133.69,1995.0,8.886229336524796
1071,南,,高楼层(共18层),练祁佳苑,1室1厅,嘉定,205.0,精装,64.93,1995.0,3.157246265208686
1072,南,无电梯,低楼层(共6层),金杨新村九街坊,1室1厅,浦东,200.0,其他,40.19,1995.0,4.976362279173924
1073,南,无电梯,高楼层(共6层),证大家园(二期),3室2厅,浦东,665.0,精装,98.83,1995.0,6.728726095315188
1074,南,有电梯,高楼层(共12层),摩卡小城,4室2厅,松江,750.0,精装,184.67,1995.0,4.061298532517464
1075,南,无电梯,低楼层(共6层),古桐公寓,1室1厅,浦东,268.0,简装,54.52,1995.0,4.91562729273661
1076,南,无电梯,高楼层(共6层),海江二村,1室1厅,宝山,140.0,简装,40.49,1995.0,3.4576438626821435
1077,南,无电梯,高楼层(共6层),周东二村,3室1厅,浦东,305.0,简装,78.81,1995.0,3.8700672503489404
1078,南,无电梯,高楼层(共6层),东城新村,2室2厅,浦东,540.0,精装,73.07,1995.0,7.390173805939511
1079,南,无电梯,中楼层(共6层),金桂小区,2室1厅,浦东,560.0,简装,67.08,1995.0,8.348240906380441
1080,南,无电梯,低楼层(共6层),东方花园(一期),2室2厅,闵行,435.0,精装,81.36,1995.0,5.346607669616519
1081,南,有电梯,低楼层(共30层),万科翡翠滨江(一期),4室2厅,浦东,2300.0,精装,213.0,1995.0,10.7981220657277
1082,南,有电梯,中楼层(共11层),金色西郊城,3室2厅,闵行,490.0,精装,127.41,1995.0,3.845851973942391
1083,南,无电梯,高楼层(共6层),芳华苑,1室1厅,浦东,175.0,简装,29.43,1995.0,5.946313285762827
1084,西南,有电梯,高楼层(共33层),海华花园,3室2厅,黄浦,940.0,精装,115.22,1995.0,8.158305849678875
1085,南,有电梯,低楼层(共11层),成亿宝盛家苑,2室2厅,宝山,318.0,精装,97.0,1995.0,3.2783505154639174
1086,南,无电梯,低楼层(共6层),新顾村大家园A区,2室2厅,宝山,275.0,简装,75.99,1995.0,3.618897223318858
1087,南,有电梯,低楼层(共11层),海逸公寓,3室2厅,长宁,810.0,精装,105.6,1995.0,7.670454545454546
